Year,AFGHANISTAN,ALBANIA,ALGERIA,ANDORRA,ANGOLA,ANGUILLA,ANTARCTIC FISHERIES,ANTIGUA & BARBUDA,ARGENTINA,ARMENIA,ARUBA,AUSTRALIA,AUSTRIA,AZERBAIJAN,BAHAMAS,BAHRAIN,BANGLADESH,BARBADOS,BELARUS,BELGIUM,BELIZE,BENIN,BERMUDA,BHUTAN,"BONAIRE, SAINT EUSTATIUS, AND SABA",BOSNIA & HERZEGOVINA,BOTSWANA,BRAZIL,BRITISH VIRGIN ISLANDS,BRUNEI (DARUSSALAM),BULGARIA,BURKINA FASO,BURUNDI,CAMBODIA,CANADA,CAPE VERDE,CAYMAN ISLANDS,CENTRAL AFRICAN REPUBLIC,CHAD,CHILE,CHINA (MAINLAND),CHRISTMAS ISLAND,COLOMBIA,COMOROS,CONGO,COOK ISLANDS,COSTA RICA,COTE D IVOIRE,CROATIA,CUBA,CURACAO,CYPRUS,CZECH REPUBLIC,CZECHOSLOVAKIA,DEMOCRATIC PEOPLE S REPUBLIC OF KOREA,DEMOCRATIC REPUBLIC OF THE CONGO (FORMERLY ZAIRE),DEMOCRATIC REPUBLIC OF VIETNAM,DENMARK,DJIBOUTI,DOMINICA,DOMINICAN REPUBLIC,EAST & WEST PAKISTAN,ECUADOR,EGYPT,EL SALVADOR,EQUATORIAL GUINEA,ERITREA,ESTONIA,ETHIOPIA,FAEROE ISLANDS,FALKLAND ISLANDS (MALVINAS),FEDERAL REPUBLIC OF GERMANY,FEDERATED STATES OF MICRONESIA,FEDERATION OF MALAYA-SINGAPORE,FIJI,FINLAND,FORMER DEMOCRATIC YEMEN,FORMER GERMAN DEMOCRATIC REPUBLIC,FORMER PANAMA CANAL ZONE,FORMER YEMEN,FRANCE (INCLUDING MONACO),FRENCH EQUATORIAL AFRICA,FRENCH GUIANA,FRENCH INDO-CHINA,FRENCH POLYNESIA,FRENCH WEST AFRICA,GABON,GAMBIA,GEORGIA,GERMANY,GHANA,GIBRALTAR,GREECE,GREENLAND,GRENADA,GUADELOUPE,GUATEMALA,GUINEA,GUINEA BISSAU,GUYANA,HAITI,HONDURAS,HONG KONG SPECIAL ADMINSTRATIVE REGION OF CHINA,HUNGARY,ICELAND,INDIA,INDONESIA,IRAQ,IRELAND,ISLAMIC REPUBLIC OF IRAN,ISLE OF MAN,ISRAEL,ITALY (INCLUDING SAN MARINO),JAMAICA,JAPAN,JAPAN (EXCLUDING THE RUYUKU ISLANDS),JORDAN,KAZAKHSTAN,KENYA,KIRIBATI,KOSOVO,KUWAIT,KUWAITI OIL FIRES,KYRGYZSTAN,LAO PEOPLE S DEMOCRATIC REPUBLIC,LATVIA,LEBANON,LEEWARD ISLANDS,LESOTHO,LIBERIA,LIBYAN ARAB JAMAHIRIYAH,LIECHTENSTEIN,LITHUANIA,LUXEMBOURG,MACAU SPECIAL ADMINSTRATIVE REGION OF CHINA,MACEDONIA,MADAGASCAR,MALAWI,MALAYSIA,MALDIVES,MALI,MALTA,MARSHALL ISLANDS,MARTINIQUE,MAURITANIA,MAURITIUS,MAYOTTE,MEXICO,MONGOLIA,MONTENEGRO,MONTSERRAT,MOROCCO,MOZAMBIQUE,MYANMAR (FORMERLY BURMA),NAMIBIA,NAURU,NEPAL,NETHERLAND ANTILLES,NETHERLAND ANTILLES AND ARUBA,NETHERLANDS,NEW CALEDONIA,NEW ZEALAND,NICARAGUA,NIGER,NIGERIA,NIUE,NORWAY,OCCUPIED PALESTINIAN TERRITORY,OMAN,PACIFIC ISLANDS (PALAU),PAKISTAN,PALAU,PANAMA,PAPUA NEW GUINEA,PARAGUAY,PENINSULAR MALAYSIA,PERU,PHILIPPINES,PLURINATIONAL STATE OF BOLIVIA,POLAND,PORTUGAL,PUERTO RICO,QATAR,REPUBLIC OF CAMEROON,REPUBLIC OF KOREA,REPUBLIC OF MOLDOVA,REPUBLIC OF SOUTH SUDAN,REPUBLIC OF SOUTH VIETNAM,REPUBLIC OF SUDAN,REUNION,RHODESIA-NYASALAND,ROMANIA,RUSSIAN FEDERATION,RWANDA,RWANDA-URUNDI,RYUKYU ISLANDS,SABAH,SAINT HELENA,SAINT LUCIA,SAINT MARTIN (DUTCH PORTION),SAMOA,SAO TOME & PRINCIPE,SARAWAK,SAUDI ARABIA,SENEGAL,SERBIA,SEYCHELLES,SIERRA LEONE,SINGAPORE,SLOVAKIA,SLOVENIA,SOLOMON ISLANDS,SOMALIA,SOUTH AFRICA,SPAIN,SRI LANKA,ST. KITTS-NEVIS,ST. KITTS-NEVIS-ANGUILLA,ST. PIERRE & MIQUELON,ST. VINCENT & THE GRENADINES,SUDAN,SURINAME,SWAZILAND,SWEDEN,SWITZERLAND,SYRIAN ARAB REPUBLIC,TAIWAN,TAJIKISTAN,TANGANYIKA,THAILAND,TIMOR-LESTE (FORMERLY EAST TIMOR),TOGO,TONGA,TRINIDAD AND TOBAGO,TUNISIA,TURKEY,TURKMENISTAN,TURKS AND CAICOS ISLANDS,TUVALU,UGANDA,UKRAINE,UNITED ARAB EMIRATES,UNITED KINGDOM,UNITED KOREA,UNITED REPUBLIC OF TANZANIA,UNITED STATES OF AMERICA,URUGUAY,USSR,UZBEKISTAN,VANUATU,VENEZUELA,VIET NAM,WALLIS AND FUTUNA ISLANDS,YEMEN,YUGOSLAVIA (FORMER SOCIALIST FEDERAL REPUBLIC),YUGOSLAVIA (MONTENEGRO & SERBIA),ZAMBIA,ZANZIBAR,ZIMBABWE
1966,298.0,696.0,2299.0,,424.0,,,95.0,17218.0,,,32815.0,10706.0,,298.0,177.0,,73.0,,28690.0,22.0,31.0,55.0,,,,0.0,17536.0,3.0,134.0,13299.0,28.0,13.0,128.0,70717.0,6.0,5.0,23.0,23.0,5125.0,142566.0,,6409.0,5.0,84.0,,271.0,353.0,,4141.0,,339.0,,43778.0,12994.0,656.0,2395.0,13670.0,38.0,4.0,456.0,5543.0,660.0,7244.0,356.0,7.0,,,225.0,38.0,3.0,174573.0,,,88.0,8050.0,918.0,85140.0,123.0,27.0,94692.0,,0.0,,33.0,,104.0,9.0,,,393.0,15.0,5086.0,106.0,8.0,0.0,475.0,196.0,18.0,322.0,83.0,220.0,1409.0,16835.0,408.0,46841.0,6380.0,7555.0,4121.0,17497.0,,3708.0,58426.0,960.0,114465.0,,432.0,,732.0,3.0,,9586.0,,,64.0,,990.0,,,167.0,717.0,,,3169.0,41.0,,158.0,117.0,,,52.0,113.0,,0.0,49.0,75.0,,22070.0,533.0,,2.0,1491.0,580.0,766.0,,9.0,52.0,,2709.0,28267.0,412.0,3822.0,262.0,37.0,3520.0,,5335.0,,8.0,18.0,,,452.0,93.0,140.0,2098.0,3615.0,4397.0,461.0,68906.0,3232.0,,1712.0,94.0,8185.0,,,2841.0,,0.0,,22957.0,,12.0,,163.0,91.0,0.0,8.0,,7.0,3.0,496.0,1749.0,469.0,,2.0,82.0,184.0,,,7.0,38.0,35003.0,21197.0,726.0,,6.0,12.0,5.0,721.0,299.0,55.0,19796.0,8598.0,1341.0,5315.0,,366.0,2585.0,,49.0,3.0,1106.0,787.0,8603.0,,,,200.0,,7.0,168684.0,,,971333.0,1474.0,546330.0,,21.0,15552.0,,,,13197.0,,955.0,8.0,1649.0
1967,350.0,731.0,2302.0,,271.0,,,154.0,17874.0,,,35251.0,10899.0,,465.0,274.0,,92.0,,29308.0,33.0,39.0,58.0,,,,0.0,18051.0,1.0,120.0,15044.0,28.0,13.0,114.0,76874.0,5.0,4.0,25.0,32.0,5252.0,118144.0,,6740.0,5.0,88.0,,239.0,406.0,,4295.0,,372.0,,43687.0,14302.0,625.0,2136.0,13383.0,24.0,6.0,428.0,5883.0,707.0,5366.0,316.0,7.0,,,293.0,46.0,5.0,172762.0,,,97.0,7804.0,805.0,82802.0,124.0,28.0,101448.0,,0.0,,38.0,,276.0,9.0,,,408.0,17.0,5327.0,114.0,10.0,0.0,541.0,198.0,13.0,361.0,71.0,239.0,1652.0,16043.0,394.0,46970.0,6698.0,5016.0,4476.0,18528.0,,3693.0,63929.0,1055.0,133592.0,,386.0,,737.0,6.0,,6938.0,,,87.0,,974.0,,,167.0,5047.0,,,3098.0,45.0,,230.0,100.0,,,61.0,142.0,,0.0,54.0,136.0,,24571.0,587.0,,2.0,1477.0,511.0,987.0,,13.0,58.0,,3337.0,29120.0,402.0,3720.0,295.0,36.0,3501.0,,5271.0,,37.0,20.0,,,463.0,119.0,133.0,2312.0,3724.0,4972.0,516.0,70707.0,3384.0,,1824.0,125.0,9586.0,,,4132.0,,0.0,,25124.0,,11.0,,185.0,85.0,0.0,9.0,,7.0,3.0,368.0,6956.0,191.0,,2.0,69.0,834.0,,,9.0,62.0,36511.0,23594.0,804.0,,6.0,14.0,5.0,869.0,364.0,62.0,18817.0,8880.0,1257.0,6000.0,,471.0,3318.0,,54.0,4.0,1265.0,842.0,9142.0,,,,221.0,,250.0,161581.0,,,1007829.0,1332.0,571269.0,,23.0,17948.0,,,,13330.0,,1307.0,9.0,1445.0
1968,334.0,838.0,2471.0,,456.0,,,270.0,18839.0,,,36712.0,11549.0,,445.0,301.0,,120.0,,32331.0,28.0,42.0,61.0,,,,0.0,21113.0,4.0,117.0,16233.0,28.0,15.0,134.0,82776.0,8.0,6.0,50.0,34.0,5788.0,127878.0,,7255.0,5.0,123.0,0.0,283.0,481.0,,4373.0,,443.0,,45707.0,16179.0,919.0,2289.0,14542.0,33.0,6.0,641.0,6746.0,850.0,6246.0,344.0,8.0,,,471.0,50.0,0.0,184911.0,,,108.0,9085.0,3141.0,83909.0,159.0,35.0,104890.0,,0.0,,42.0,,535.0,10.0,,,481.0,18.0,6087.0,148.0,11.0,0.0,584.0,204.0,17.0,363.0,72.0,334.0,1692.0,16677.0,435.0,51087.0,7523.0,5377.0,4860.0,22472.0,,3766.0,68038.0,1059.0,153413.0,,411.0,,769.0,9.0,,6120.0,,,46.0,,1009.0,,,241.0,8219.0,,,3346.0,46.0,,249.0,106.0,,,54.0,174.0,,0.0,64.0,174.0,,25631.0,677.0,,2.0,1535.0,758.0,799.0,,13.0,69.0,,3103.0,30966.0,502.0,3678.0,336.0,44.0,1809.0,,5765.0,,44.0,21.0,,,551.0,137.0,161.0,2321.0,3955.0,6068.0,594.0,75286.0,3548.0,,1931.0,138.0,10156.0,,,4153.0,,0.0,,27322.0,,15.0,,211.0,132.0,1.0,10.0,,8.0,4.0,422.0,7937.0,-22.0,,2.0,105.0,1478.0,,,10.0,42.0,37656.0,26495.0,884.0,,9.0,11.0,6.0,847.0,396.0,76.0,21185.0,9825.0,1626.0,6593.0,,442.0,4663.0,,53.0,4.0,1102.0,981.0,9903.0,,,,268.0,,339.0,165522.0,,,1044820.0,1332.0,587319.0,,17.0,17899.0,,,,14257.0,,1247.0,9.0,1741.0
1969,257.0,885.0,3075.0,,760.0,,,343.0,21088.0,,,38794.0,12188.0,,476.0,347.0,,131.0,,33711.0,37.0,55.0,54.0,,,,0.0,22993.0,5.0,133.0,18101.0,33.0,20.0,367.0,83829.0,10.0,12.0,51.0,44.0,6151.0,157414.0,,7649.0,5.0,137.0,3.0,313.0,569.0,,4707.0,,456.0,,48523.0,17492.0,996.0,2321.0,16199.0,23.0,5.0,724.0,6543.0,980.0,5371.0,325.0,12.0,,,455.0,58.0,0.0,199457.0,,,118.0,10345.0,1239.0,87708.0,91.0,37.0,112697.0,,0.0,,44.0,,391.0,13.0,,,461.0,18.0,6947.0,111.0,13.0,0.0,622.0,204.0,16.0,373.0,86.0,321.0,2116.0,17022.0,345.0,52011.0,9106.0,6170.0,5049.0,22666.0,,4041.0,73632.0,1165.0,178336.0,,480.0,,854.0,3.0,,7317.0,,,87.0,,1187.0,,,347.0,9695.0,,,3598.0,46.0,,232.0,104.0,,,44.0,178.0,,0.0,75.0,156.0,,27894.0,732.0,,2.0,1589.0,884.0,877.0,,18.0,109.0,,4061.0,31609.0,425.0,3892.0,351.0,52.0,3303.0,,6060.0,,64.0,36.0,,,560.0,152.0,142.0,2598.0,4173.0,6234.0,695.0,80080.0,3985.0,,1956.0,156.0,11596.0,,,5064.0,,0.0,,30447.0,,16.0,,207.0,119.0,0.0,17.0,,8.0,4.0,-222.0,9627.0,134.0,,2.0,302.0,1965.0,,,10.0,44.0,39073.0,26420.0,1178.0,,7.0,9.0,8.0,1141.0,415.0,83.0,23580.0,10389.0,1975.0,7180.0,,484.0,3971.0,,66.0,3.0,1065.0,1052.0,10583.0,,,,321.0,,5597.0,171491.0,,,1097559.0,1526.0,611655.0,,12.0,18816.0,,,,14782.0,,1166.0,6.0,1841.0
1970,456.0,1021.0,4111.0,,977.0,,0.0,126.0,22562.0,,,40256.0,13824.0,,702.0,707.0,,117.0,,34257.0,33.0,77.0,62.0,1.0,,,,25569.0,5.0,2239.0,16700.0,39.0,17.0,320.0,93124.0,10.0,10.0,57.0,34.0,6726.0,210422.0,19.0,7746.0,8.0,156.0,3.0,341.0,666.0,,5092.0,,465.0,,55632.0,20058.0,740.0,,16935.0,38.0,7.0,848.0,6637.0,1168.0,5914.0,390.0,10.0,,,451.0,70.0,3.0,203756.0,,,142.0,11016.0,639.0,76323.0,130.0,46.0,119720.0,,0.0,,53.0,,568.0,13.0,,,716.0,19.0,6590.0,104.0,12.0,0.0,627.0,216.0,19.0,431.0,105.0,379.0,2291.0,19090.0,379.0,53216.0,9769.0,6520.0,5294.0,25054.0,,4521.0,80922.0,1362.0,209660.0,,425.0,,841.0,6.0,,6829.0,,,156.0,,1077.0,,,396.0,8817.0,,,3749.0,56.0,,265.0,124.0,3982.0,0.0,55.0,181.0,,0.0,117.0,136.0,,31108.0,777.0,,4.0,1989.0,814.0,1259.0,,18.0,62.0,,4542.0,38706.0,653.0,3871.0,383.0,59.0,5874.0,1.0,7639.0,,64.0,37.0,,,601.0,189.0,203.0,,4850.0,6758.0,678.0,83022.0,4161.0,,2064.0,174.0,14667.0,,,,,0.0,,32755.0,,16.0,,520.0,,0.0,18.0,,8.0,4.0,,12351.0,357.0,,8.0,238.0,4966.0,,,11.0,59.0,40841.0,31887.0,981.0,,7.0,10.0,8.0,1324.0,439.0,100.0,25192.0,10989.0,1816.0,7847.0,,,4193.0,,75.0,7.0,2454.0,1021.0,11628.0,,0.0,,394.0,,4158.0,178092.0,,482.0,1180503.0,1566.0,643344.0,,11.0,20333.0,7690.0,,,19317.0,,1028.0,,2226.0
1971,517.0,1187.0,5091.0,,930.0,,0.0,116.0,24254.0,,,41662.0,14223.0,,1836.0,829.0,,132.0,,33141.0,39.0,80.0,63.0,1.0,,,,27989.0,6.0,2050.0,17535.0,41.0,20.0,68.0,96157.0,10.0,12.0,50.0,41.0,7389.0,239060.0,23.0,8270.0,8.0,187.0,3.0,417.0,738.0,,5347.0,,514.0,,58367.0,29332.0,808.0,,15561.0,44.0,7.0,961.0,6293.0,1152.0,6285.0,412.0,18.0,,,505.0,71.0,3.0,205511.0,,,150.0,11067.0,479.0,77692.0,131.0,59.0,126107.0,,0.0,,62.0,,776.0,15.0,,,626.0,22.0,7585.0,128.0,13.0,0.0,666.0,222.0,20.0,409.0,110.0,363.0,2498.0,18893.0,402.0,56141.0,10632.0,7871.0,6135.0,27740.0,,4431.0,84971.0,1569.0,217492.0,,452.0,,1005.0,8.0,,7401.0,,,115.0,,1456.0,,,416.0,5903.0,,,3600.0,62.0,,280.0,137.0,4548.0,1.0,62.0,180.0,,0.0,109.0,108.0,,34453.0,828.0,,4.0,2237.0,986.0,1392.0,,24.0,54.0,,3953.0,38417.0,660.0,4107.0,411.0,63.0,8803.0,1.0,7417.0,,571.0,45.0,,,710.0,225.0,173.0,,5076.0,7523.0,835.0,85423.0,4474.0,,2496.0,221.0,15985.0,,,,,0.0,,34314.0,,17.0,,881.0,,0.0,19.0,,10.0,3.0,,16310.0,369.0,,9.0,219.0,4525.0,,,13.0,51.0,45969.0,35092.0,872.0,,8.0,13.0,8.0,1359.0,468.0,109.0,23068.0,11438.0,2423.0,8596.0,,,5249.0,,86.0,5.0,2210.0,1149.0,13017.0,,0.0,,393.0,,5777.0,180219.0,,672.0,1188102.0,1584.0,682832.0,,16.0,17061.0,6689.0,,,20819.0,,1034.0,,2384.0
1972,418.0,1539.0,7731.0,,1229.0,,0.0,102.0,24586.0,,,42947.0,15324.0,,1770.0,1004.0,957.0,137.0,,35679.0,43.0,106.0,69.0,1.0,,,6.0,31187.0,6.0,2580.0,18045.0,44.0,20.0,32.0,103937.0,14.0,15.0,46.0,33.0,7688.0,254043.0,23.0,8585.0,8.0,181.0,3.0,481.0,822.0,,5672.0,,656.0,,58912.0,24434.0,824.0,,16265.0,52.0,7.0,1275.0,,1253.0,6957.0,458.0,24.0,,,384.0,64.0,3.0,207402.0,,,158.0,12043.0,339.0,77028.0,193.0,69.0,131096.0,,0.0,,59.0,,747.0,18.0,,,661.0,20.0,8610.0,151.0,13.0,0.0,739.0,227.0,18.0,426.0,107.0,419.0,2532.0,18934.0,405.0,59408.0,11819.0,8059.0,6014.0,28938.0,,4618.0,89711.0,1715.0,232717.0,,523.0,,1056.0,7.0,,7536.0,,,133.0,,1562.0,,,411.0,4154.0,,,3680.0,63.0,,351.0,149.0,4885.0,1.0,67.0,229.0,,0.0,122.0,188.0,,36122.0,895.0,,4.0,2195.0,900.0,1336.0,,21.0,73.0,,3833.0,43031.0,465.0,4417.0,438.0,69.0,11297.0,1.0,8025.0,,570.0,47.0,5162.0,,764.0,346.0,195.0,,4956.0,7211.0,974.0,89979.0,5004.0,,2941.0,235.0,16454.0,,,,,0.0,,36112.0,,18.0,,2458.0,,0.0,21.0,,10.0,3.0,,19183.0,397.0,,12.0,185.0,6065.0,,,15.0,64.0,46830.0,39549.0,966.0,,8.0,19.0,10.0,1467.0,476.0,104.0,23120.0,11719.0,2118.0,9797.0,,,5955.0,,109.0,6.0,2248.0,1292.0,14687.0,,0.0,,377.0,,6396.0,176844.0,,591.0,1244874.0,1657.0,718559.0,,17.0,17065.0,6288.0,,,19513.0,,1109.0,,2243.0
1973,447.0,1443.0,10448.0,,1331.0,,0.0,90.0,25652.0,,,46630.0,16407.0,,2147.0,1506.0,1242.0,131.0,,37871.0,40.0,104.0,116.0,1.0,,,14.0,36123.0,7.0,2722.0,18769.0,46.0,20.0,35.0,104069.0,17.0,16.0,44.0,44.0,7541.0,264124.0,19.0,9190.0,8.0,333.0,3.0,558.0,875.0,,6108.0,,682.0,,59162.0,26569.0,871.0,,16162.0,49.0,7.0,1627.0,,1435.0,6489.0,537.0,8.0,,,478.0,69.0,4.0,218416.0,,,172.0,13468.0,656.0,78149.0,199.0,89.0,140878.0,,0.0,,57.0,,1449.0,17.0,,,675.0,23.0,10160.0,152.0,15.0,0.0,801.0,219.0,30.0,492.0,115.0,412.0,2535.0,19926.0,478.0,61179.0,13399.0,8357.0,6234.0,35341.0,,5266.0,96624.0,2263.0,249727.0,,601.0,,1069.0,10.0,,6611.0,,,141.0,,1956.0,,,404.0,3978.0,,,3864.0,61.0,,293.0,156.0,4776.0,1.0,73.0,220.0,,0.0,128.0,185.0,,39349.0,949.0,,4.0,2629.0,972.0,1121.0,,23.0,115.0,,4252.0,45172.0,709.0,4964.0,499.0,90.0,13520.0,1.0,8324.0,,576.0,48.0,5464.0,,884.0,367.0,237.0,,5388.0,8602.0,943.0,91663.0,5455.0,,3400.0,245.0,19933.0,,,,,0.0,,39531.0,,19.0,,,,0.0,22.0,,10.0,4.0,,25944.0,423.0,,13.0,147.0,5787.0,,,18.0,72.0,47323.0,42369.0,1006.0,,8.0,11.0,11.0,1480.0,575.0,101.0,23825.0,12616.0,2153.0,10991.0,,,6669.0,,110.0,7.0,2563.0,1317.0,16222.0,,0.0,,322.0,,8353.0,179993.0,,869.0,1300844.0,1575.0,749046.0,,15.0,18135.0,6844.0,,,23310.0,,1252.0,,2531.0
1974,523.0,1185.0,8701.0,,1329.0,,0.0,117.0,26062.0,,,47002.0,15672.0,,2015.0,1474.0,1271.0,134.0,,36875.0,42.0,111.0,121.0,1.0,,,24.0,39121.0,7.0,2232.0,19433.0,56.0,25.0,20.0,106346.0,18.0,15.0,31.0,41.0,7078.0,269434.0,34.0,9948.0,8.0,443.0,3.0,520.0,971.0,,6248.0,,525.0,,59858.0,27739.0,919.0,,15020.0,53.0,8.0,1750.0,,1661.0,7124.0,538.0,14.0,,,474.0,82.0,4.0,212052.0,,,183.0,12730.0,512.0,78267.0,227.0,101.0,136098.0,,0.0,,59.0,,1487.0,17.0,,,801.0,21.0,9877.0,152.0,10.0,0.0,837.0,229.0,28.0,424.0,129.0,425.0,2912.0,20208.0,475.0,63265.0,13979.0,8438.0,6355.0,39245.0,,5303.0,98011.0,2073.0,249761.0,,608.0,,1350.0,9.0,,5271.0,,,80.0,,1972.0,,,470.0,2549.0,,,3930.0,73.0,,324.0,150.0,5195.0,1.0,83.0,203.0,,0.0,132.0,189.0,,42271.0,1023.0,,4.0,3037.0,859.0,1275.0,,27.0,116.0,,3854.0,43754.0,759.0,5115.0,532.0,79.0,16987.0,1.0,7553.0,,637.0,53.0,5841.0,,824.0,433.0,260.0,,5825.0,8326.0,959.0,94594.0,5649.0,,2860.0,266.0,20640.0,,,,,0.0,,41163.0,,20.0,,,,0.0,20.0,,12.0,5.0,,26940.0,505.0,,15.0,142.0,5991.0,,,18.0,90.0,48196.0,47219.0,800.0,,10.0,12.0,9.0,1550.0,437.0,85.0,21786.0,11312.0,2636.0,10736.0,,,6612.0,,103.0,6.0,2741.0,1472.0,16672.0,,0.0,,326.0,,8543.0,168423.0,,629.0,1254019.0,1550.0,777718.0,,17.0,20489.0,5204.0,,,23412.0,,1146.0,,2470.0
1975,580.0,1253.0,8735.0,,1204.0,,0.0,193.0,25888.0,,,47964.0,14833.0,,2251.0,1569.0,1328.0,155.0,,33297.0,48.0,121.0,125.0,1.0,,,51.0,41223.0,7.0,1931.0,19924.0,60.0,21.0,20.0,108302.0,21.0,15.0,28.0,50.0,6276.0,312410.0,37.0,9789.0,9.0,300.0,4.0,556.0,1088.0,,7381.0,,540.0,,62640.0,29381.0,883.0,,15211.0,54.0,8.0,1729.0,,2008.0,8481.0,575.0,17.0,,,330.0,95.0,4.0,195164.0,,,170.0,12572.0,427.0,78745.0,304.0,165.0,121875.0,,0.0,,58.0,,1464.0,27.0,,,749.0,24.0,10601.0,138.0,13.0,0.0,961.0,230.0,31.0,498.0,132.0,455.0,3005.0,20559.0,441.0,68776.0,14716.0,9042.0,6014.0,38001.0,,5358.0,93349.0,2233.0,237271.0,,680.0,,1357.0,9.0,,4589.0,,,69.0,,1754.0,,,405.0,3158.0,,,3230.0,81.0,,462.0,158.0,5303.0,2.0,93.0,182.0,,0.0,139.0,161.0,,44852.0,1109.0,,3.0,3030.0,787.0,1251.0,,28.0,96.0,,2791.0,41729.0,690.0,4980.0,526.0,91.0,12925.0,1.0,8092.0,,1979.0,53.0,6332.0,,999.0,418.0,229.0,,5990.0,8870.0,1107.0,102416.0,5824.0,,2988.0,317.0,22315.0,,,,,0.0,,44248.0,,48.0,,,,0.0,21.0,,16.0,5.0,,22726.0,704.0,,16.0,143.0,6693.0,,,16.0,137.0,50505.0,49535.0,790.0,,9.0,9.0,9.0,1156.0,551.0,92.0,22041.0,10662.0,3050.0,11868.0,,,6656.0,,85.0,9.0,2624.0,1513.0,17916.0,,0.0,,309.0,,8473.0,164615.0,,623.0,1201617.0,1628.0,817647.0,,15.0,17403.0,5945.0,,,24429.0,,1113.0,,2269.0
1976,542.0,1350.0,10682.0,,896.0,,0.0,110.0,27212.0,,,47517.0,15930.0,,1763.0,1793.0,1519.0,145.0,,35454.0,48.0,71.0,128.0,1.0,,,162.0,42311.0,7.0,1643.0,19939.0,57.0,24.0,20.0,108895.0,20.0,18.0,35.0,50.0,6573.0,326205.0,34.0,10387.0,11.0,337.0,4.0,569.0,1081.0,,7424.0,,672.0,,65089.0,30049.0,931.0,,16399.0,54.0,8.0,1727.0,,2212.0,9407.0,603.0,17.0,,,321.0,90.0,4.0,217385.0,,,132.0,13984.0,501.0,80724.0,278.0,199.0,137879.0,,0.0,,72.0,,1557.0,27.0,,,664.0,21.0,11702.0,60.0,13.0,0.0,903.0,242.0,26.0,478.0,184.0,485.0,3411.0,21820.0,465.0,71935.0,16856.0,13308.0,6080.0,42717.0,,5348.0,100167.0,1986.0,247860.0,,805.0,,1257.0,9.0,,5038.0,,,61.0,,1671.0,,,403.0,4886.0,,,3229.0,69.0,,271.0,159.0,6516.0,3.0,93.0,208.0,,0.0,141.0,169.0,,50215.0,1201.0,,3.0,3149.0,698.0,1336.0,,28.0,77.0,,5962.0,46273.0,652.0,5246.0,607.0,91.0,15066.0,1.0,7995.0,,2271.0,31.0,6228.0,,985.0,429.0,282.0,,6120.0,9580.0,1249.0,108818.0,6115.0,,2832.0,298.0,25445.0,,,,,0.0,,47659.0,,73.0,,,,0.0,23.0,,12.0,8.0,,27693.0,484.0,,22.0,123.0,8191.0,,,17.0,131.0,52663.0,54116.0,765.0,,10.0,13.0,9.0,1024.0,545.0,91.0,24082.0,11040.0,3752.0,15322.0,,,7848.0,,88.0,8.0,4343.0,1595.0,20104.0,,0.0,,270.0,,10813.0,163325.0,,761.0,1258004.0,1608.0,849190.0,,12.0,15638.0,3797.0,,,25214.0,,1098.0,,2964.0
1977,652.0,1560.0,11424.0,,964.0,,0.0,127.0,27486.0,,,51210.0,15331.0,,2650.0,2037.0,1585.0,161.0,,34516.0,54.0,81.0,124.0,2.0,,,213.0,44440.0,8.0,1744.0,20717.0,68.0,27.0,20.0,111304.0,22.0,19.0,35.0,54.0,6302.0,357325.0,25.0,10732.0,11.0,131.0,8.0,713.0,1106.0,,8018.0,,728.0,,67048.0,31052.0,951.0,,16866.0,54.0,7.0,1531.0,,2041.0,10326.0,624.0,17.0,,,286.0,111.0,4.0,204846.0,,,209.0,13695.0,577.0,82873.0,309.0,236.0,131131.0,,0.0,,75.0,,1722.0,31.0,,,819.0,21.0,12817.0,197.0,13.0,0.0,1040.0,246.0,28.0,518.0,193.0,546.0,3881.0,22690.0,520.0,76098.0,22480.0,11920.0,6427.0,44715.0,,5425.0,97130.0,2031.0,255035.0,,863.0,,1379.0,6.0,,4696.0,,,63.0,,1520.0,,,402.0,5483.0,,,2980.0,84.0,,231.0,174.0,6166.0,4.0,113.0,219.0,,0.0,152.0,175.0,,52590.0,1356.0,,7.0,3464.0,740.0,1411.0,,31.0,92.0,,3114.0,44799.0,584.0,5536.0,774.0,100.0,13790.0,1.0,8473.0,,2320.0,50.0,6651.0,,944.0,431.0,316.0,,6365.0,10023.0,1222.0,114269.0,6198.0,,2707.0,427.0,28828.0,,,,,0.0,,48650.0,,73.0,,,,0.0,19.0,,20.0,8.0,,32227.0,612.0,,23.0,140.0,7720.0,,,22.0,218.0,54527.0,53358.0,796.0,,10.0,10.0,9.0,1038.0,518.0,93.0,23399.0,11204.0,3999.0,16697.0,,,8770.0,,126.0,8.0,4411.0,1843.0,22245.0,,0.0,,220.0,,10577.0,164916.0,,549.0,1293235.0,1541.0,878142.0,,14.0,17380.0,4166.0,,,24520.0,,1021.0,,2536.0
